,time,period,step,zon,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,stoarge_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,perecent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out,river_contribution,river_contribution_2,river_contribution_3,well_contribution,total_contribution,storage_contribution
87,8.7,10.0,7.0,1.0,3.13,0.0,0.0,181000.0,0.0,212.0,70000.0,252000.0,904.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,252000.0,-14.4,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68800.0,0.0,1120.0,0.0,0.0,0.0,0.0,23900.0,83.02752293577981,71.82539682539682,1.2558327092574457,86.5079365079365,0.8302752293577982,0.0035873015873015873
88,8.8,10.0,8.0,1.0,3.13,0.0,0.0,181000.0,0.0,212.0,70000.0,252000.0,811.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,252000.0,-14.6,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68800.0,0.0,1120.0,0.0,0.0,0.0,0.0,23900.0,83.02752293577981,71.82539682539682,1.2558327092574457,86.5079365079365,0.8302752293577982,0.0032182539682539682
89,8.9,10.0,9.0,1.0,3.5,0.0,0.0,181000.0,0.0,212.0,69900.0,251000.0,742.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,251000.0,-17.1,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68800.0,0.0,1120.0,0.0,0.0,0.0,0.0,23900.0,83.02752293577981,72.11155378486056,1.2558327092574457,86.85258964143426,0.8302752293577982,0.002956175298804781
90,9.0,10.0,10.0,1.0,3.63,0.0,0.0,181000.0,0.0,212.0,69900.0,251000.0,685.0,0.0,218000.0,7410.0,0.0,0.0,25000.0,251000.0,-17.5,-0.01,0.0,1170.0,0.0,0.0,0.0,0.0,68800.0,0.0,1120.0,0.0,0.0,0.0,0.0,23800.0,83.02752293577981,72.11155378486056,1.2558327092574457,86.85258964143426,0.8302752293577982,0.0027290836653386455
91,9.1,11.0,1.0,1.0,36000.0,0.0,0.0,186000.0,0.0,212.0,76400.0,298000.0,2.38,0.0,267000.0,7370.0,0.0,0.0,23700.0,298000.0,-12.5,0.0,0.0,1920.0,0.0,0.0,0.0,0.0,74500.0,0.0,828.0,0.0,0.0,0.0,0.0,22900.0,69.66292134831461,62.41610738255034,1.4947097352068521,89.59731543624162,0.696629213483146,7.986577181208053e-06
92,9.2,11.0,2.0,1.0,30900.0,0.0,0.0,188000.0,0.0,212.0,78700.0,298000.0,1.75,0.0,267000.0,7340.0,0.0,0.0,23400.0,298000.0,-17.4,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,76800.0,0.0,788.0,0.0,0.0,0.0,0.0,22600.0,70.41198501872658,63.08724832214765,1.4779143141813351,89.59731543624162,0.7041198501872659,5.87248322147651e-06
93,9.3,11.0,3.0,1.0,26500.0,0.0,0.0,190000.0,0.0,212.0,80600.0,298000.0,1.5,0.0,267000.0,7300.0,0.0,0.0,23100.0,298000.0,-19.6,-0.01,0.0,1950.0,0.0,0.0,0.0,0.0,78700.0,0.0,782.0,0.0,0.0,0.0,0.0,22400.0,71.16104868913857,63.758389261744966,1.4614121510673235,89.59731543624162,0.7116104868913857,5.033557046979866e-06
94,9.4,11.0,4.0,1.0,22900.0,0.0,0.0,192000.0,0.0,212.0,82200.0,298000.0,1.75,0.0,267000.0,7270.0,0.0,0.0,23000.0,298000.0,-20.0,-0.01,0.0,1930.0,0.0,0.0,0.0,0.0,80200.0,0.0,788.0,0.0,0.0,0.0,0.0,22300.0,71.91011235955057,64.42953020134227,1.4453526768797704,89.59731543624162,0.7191011235955055,5.87248322147651e-06
95,9.5,11.0,5.0,1.0,19900.0,0.0,0.0,194000.0,0.0,212.0,83400.0,298000.0,1.5,0.0,267000.0,7230.0,0.0,0.0,23000.0,298000.0,-23.0,-0.01,0.0,1910.0,0.0,0.0,0.0,0.0,81500.0,0.0,799.0,0.0,0.0,0.0,0.0,22200.0,72.65917602996255,65.1006711409396,1.4295657760882368,89.59731543624162,0.7265917602996255,5.033557046979866e-06
96,9.6,11.0,6.0,1.0,17300.0,0.0,0.0,196000.0,0.0,212.0,84500.0,298000.0,1.5,0.0,267000.0,7200.0,0.0,0.0,23000.0,298000.0,-28.1,-0.01,0.0,1900.0,0.0,0.0,0.0,0.0,82600.0,0.0,810.0,0.0,0.0,0.0,0.0,22200.0,73.40823970037454,65.77181208053692,1.4141949152542372,89.59731543624162,0.7340823970037453,5.033557046979866e-06
97,9.7,11.0,7.0,1.0,15200.0,0.0,0.0,197000.0,0.0,212.0,85400.0,298000.0,1.38,0.0,267000.0,7170.0,0.0,0.0,23000.0,298000.0,-30.2,-0.01,0.0,1880.0,0.0,0.0,0.0,0.0,83500.0,0.0,821.0,0.0,0.0,0.0,0.0,22200.0,73.78277153558052,66.10738255033557,1.4065216246114944,89.59731543624162,0.7378277153558053,4.6308724832214765e-06
98,9.8,11.0,8.0,1.0,13500.0,0.0,0.0,198000.0,0.0,212.0,86100.0,298000.0,1.38,0.0,267000.0,7150.0,0.0,0.0,23100.0,298000.0,-38.5,-0.01,0.0,1870.0,0.0,0.0,0.0,0.0,84200.0,0.0,831.0,0.0,0.0,0.0,0.0,22200.0,74.15730337078652,66.44295302013423,1.399004453759497,89.59731543624162,0.7415730337078651,4.6308724832214765e-06
99,9.9,11.0,9.0,1.0,12000.0,0.0,0.0,199000.0,0.0,212.0,86700.0,298000.0,1.38,0.0,267000.0,7130.0,0.0,0.0,23100.0,298000.0,-39.4,-0.01,0.0,1850.0,0.0,0.0,0.0,0.0,84800.0,0.0,839.0,0.0,0.0,0.0,0.0,22300.0,74.53183520599251,66.77852348993288,1.3915672069630478,89.59731543624162,0.745318352059925,4.6308724832214765e-06
100,10.0,11.0,10.0,1.0,10700.0,0.0,0.0,200000.0,0.0,212.0,87200.0,298000.0,1.38,0.0,267000.0,7110.0,0.0,0.0,23200.0,298000.0,-26.0,-0.01,0.0,1840.0,0.0,0.0,0.0,0.0,85300.0,0.0,847.0,0.0,0.0,0.0,0.0,22300.0,74.90636704119851,67.11409395973155,1.384208616309814,89.59731543624162,0.7490636704119851,4.6308724832214765e-06
101,10.1,12.0,1.0,1.0,36300.0,0.0,0.0,204000.0,0.0,212.0,92600.0,333000.0,1.13,0.0,303000.0,7070.0,0.0,0.0,22600.0,333000.0,-30.2,-0.01,0.0,2420.0,0.0,0.0,0.0,0.0,90100.0,0.0,685.0,0.0,0.0,0.0,0.0,21900.0,67.32673267326732,61.261261261261254,1.5386177829685674,90.990990990991,0.6732673267326732,3.393393393393393e-06
102,10.2,12.0,2.0,1.0,31600.0,0.0,0.0,206000.0,0.0,212.0,94700.0,332000.0,1.5,0.0,303000.0,7030.0,0.0,0.0,22500.0,333000.0,-29.9,-0.01,0.0,2450.0,0.0,0.0,0.0,0.0,92200.0,0.0,668.0,0.0,0.0,0.0,0.0,21800.0,68.19157819396398,62.048192771084345,1.5228426395939085,90.990990990991,0.6819157819396398,4.504504504504505e-06
103,10.3,12.0,3.0,1.0,27600.0,0.0,0.0,208000.0,0.0,212.0,96400.0,332000.0,1.38,0.0,303000.0,6990.0,0.0,0.0,22400.0,332000.0,-29.0,-0.01,0.0,2440.0,0.0,0.0,0.0,0.0,94000.0,0.0,667.0,0.0,0.0,0.0,0.0,21800.0,68.64686468646865,62.65060240963856,1.5073876921546192,91.26506024096386,0.6864686468646864,4.156626506024096e-06
104,10.4,12.0,4.0,1.0,24300.0,0.0,0.0,210000.0,0.0,212.0,97800.0,332000.0,1.5,0.0,303000.0,6950.0,0.0,0.0,22500.0,332000.0,-16.6,0.0,0.0,2420.0,0.0,0.0,0.0,0.0,95400.0,0.0,671.0,0.0,0.0,0.0,0.0,21800.0,69.3069306930693,63.25301204819277,1.492243289830091,91.26506024096386,0.693069306930693,4.518072289156626e-06
105,10.5,12.0,5.0,1.0,21400.0,0.0,0.0,212000.0,0.0,212.0,99000.0,332000.0,1.88,0.0,303000.0,6920.0,0.0,0.0,22500.0,332000.0,-21.9,-0.01,0.0,2400.0,0.0,0.0,0.0,0.0,96600.0,0.0,678.0,0.0,0.0,0.0,0.0,21900.0,69.96699669966996,63.85542168674698,1.4774722059684027,91.26506024096386,0.6996699669966995,5.662650602409638e-06
106,10.6,12.0,6.0,1.0,19000.0,0.0,0.0,213000.0,0.0,212.0,99900.0,333000.0,1.75,0.0,303000.0,6890.0,0.0,0.0,22600.0,333000.0,-26.0,-0.01,0.0,2370.0,0.0,0.0,0.0,0.0,97600.0,0.0,685.0,0.0,0.0,0.0,0.0,21900.0,70.29702970297029,63.96396396396396,1.4700887875406337,90.990990990991,0.7029702970297029,5.255255255255255e-06
107,10.7,12.0,7.0,1.0,17000.0,0.0,0.0,215000.0,0.0,212.0,101000.0,333000.0,2.0,0.0,303000.0,6870.0,0.0,0.0,22700.0,333000.0,-27.1,-0.01,0.0,2350.0,0.0,0.0,0.0,0.0,98400.0,0.0,691.0,0.0,0.0,0.0,0.0,22000.0,70.95709570957095,64.56456456456456,1.4558208811800317,90.990990990991,0.7095709570957095,6.006006006006006e-06
108,10.8,12.0,8.0,1.0,15300.0,0.0,0.0,216000.0,0.0,212.0,101000.0,333000.0,1.75,0.0,303000.0,6850.0,0.0,0.0,22800.0,333000.0,-32.4,-0.01,0.0,2340.0,0.0,0.0,0.0,0.0,99100.0,0.0,697.0,0.0,0.0,0.0,0.0,22100.0,71.28712871287128,64.86486486486487,1.4487210136265838,90.990990990991,0.712871287128713,5.255255255255255e-06
109,10.9,12.0,9.0,1.0,13800.0,0.0,0.0,217000.0,0.0,212.0,102000.0,333000.0,1.75,0.0,303000.0,6830.0,0.0,0.0,22900.0,333000.0,-26.9,-0.01,0.0,2320.0,0.0,0.0,0.0,0.0,99600.0,0.0,704.0,0.0,0.0,0.0,0.0,22200.0,71.61716171617161,65.16516516516516,1.441690060427273,90.990990990991,0.7161716171617162,5.255255255255255e-06
110,11.0,12.0,10.0,1.0,12600.0,0.0,0.0,218000.0,0.0,212.0,102000.0,333000.0,2.0,0.0,303000.0,6810.0,0.0,0.0,23000.0,333000.0,-30.7,-0.01,0.0,2310.0,0.0,0.0,0.0,0.0,100000.0,0.0,711.0,0.0,0.0,0.0,0.0,22300.0,71.94719471947194,65.46546546546547,1.434727023059804,90.990990990991,0.7194719471947195,6.006006006006006e-06
111,11.1,13.0,1.0,1.0,1090.0,0.0,0.0,215000.0,0.0,212.0,97800.0,314000.0,16300.0,0.0,267000.0,6820.0,0.0,0.0,23800.0,314000.0,-28.4,-0.01,0.0,1740.0,0.0,0.0,0.0,0.0,96100.0,0.0,905.0,0.0,0.0,0.0,0.0,22900.0,80.52434456928839,68.47133757961782,1.2825439523489288,85.03184713375796,0.8052434456928838,0.05191082802547771
112,11.2,13.0,2.0,1.0,446.0,0.0,0.0,214000.0,0.0,212.0,96400.0,311000.0,12900.0,0.0,267000.0,6830.0,0.0,0.0,24100.0,311000.0,-30.4,-0.01,0.0,1700.0,0.0,0.0,0.0,0.0,94700.0,0.0,941.0,0.0,0.0,0.0,0.0,23100.0,80.1498127340824,68.81028938906752,1.2887966404402182,85.85209003215434,0.8014981273408239,0.041479099678456595
113,11.3,13.0,3.0,1.0,175.0,0.0,0.0,213000.0,0.0,212.0,95300.0,309000.0,10200.0,0.0,267000.0,6840.0,0.0,0.0,24200.0,309000.0,-30.7,-0.01,0.0,1700.0,0.0,0.0,0.0,0.0,93600.0,0.0,952.0,0.0,0.0,0.0,0.0,23300.0,79.77528089887642,68.93203883495146,1.2951105937136205,86.40776699029125,0.7977528089887641,0.03300970873786408
114,11.4,13.0,4.0,1.0,65.0,0.0,0.0,212000.0,0.0,212.0,94300.0,307000.0,8200.0,0.0,267000.0,6860.0,0.0,0.0,24400.0,307000.0,-24.3,-0.01,0.0,1700.0,0.0,0.0,0.0,0.0,92600.0,0.0,952.0,0.0,0.0,0.0,0.0,23400.0,79.4007490636704,69.05537459283387,1.3015501608657503,86.97068403908796,0.794007490636704,0.026710097719869708
115,11.5,13.0,5.0,1.0,23.6,0.0,0.0,211000.0,0.0,212.0,93600.0,305000.0,6600.0,0.0,267000.0,6870.0,0.0,0.0,24500.0,305000.0,-23.2,-0.01,0.0,1710.0,0.0,0.0,0.0,0.0,91900.0,0.0,949.0,0.0,0.0,0.0,0.0,23500.0,79.02621722846442,69.18032786885246,1.3079900063684906,87.54098360655738,0.7902621722846442,0.021639344262295083
116,11.6,13.0,6.0,1.0,8.75,0.0,0.0,211000.0,0.0,212.0,93000.0,304000.0,5330.0,0.0,267000.0,6880.0,0.0,0.0,24500.0,304000.0,-21.3,-0.01,0.0,1720.0,0.0,0.0,0.0,0.0,91300.0,0.0,945.0,0.0,0.0,0.0,0.0,23600.0,79.02621722846442,69.4078947368421,1.3080540858318637,87.82894736842105,0.790262172284644,0.017532894736842105
117,11.7,13.0,7.0,1.0,3.88,0.0,0.0,210000.0,0.0,212.0,92500.0,303000.0,4300.0,0.0,267000.0,6890.0,0.0,0.0,24600.0,303000.0,-22.5,-0.01,0.0,1730.0,0.0,0.0,0.0,0.0,90800.0,0.0,940.0,0.0,0.0,0.0,0.0,23700.0,78.65168539325842,69.3069306930693,1.3145586135591552,88.11881188118812,0.7865168539325842,0.01419141914191419
118,11.8,13.0,8.0,1.0,2.63,0.0,0.0,210000.0,0.0,212.0,92100.0,302000.0,3470.0,0.0,267000.0,6900.0,0.0,0.0,24600.0,302000.0,-15.7,-0.01,0.0,1730.0,0.0,0.0,0.0,0.0,90400.0,0.0,937.0,0.0,0.0,0.0,0.0,23700.0,78.65168539325843,69.5364238410596,1.3146233382570163,88.41059602649007,0.7865168539325842,0.011490066225165563
119,11.9,13.0,9.0,1.0,2.75,0.0,0.0,210000.0,0.0,212.0,91800.0,302000.0,2810.0,0.0,267000.0,6910.0,0.0,0.0,24700.0,302000.0,-22.8,-0.01,0.0,1740.0,0.0,0.0,0.0,0.0,90000.0,0.0,933.0,0.0,0.0,0.0,0.0,23700.0,78.65168539325843,69.5364238410596,1.314688069328869,88.41059602649007,0.7865168539325842,0.009304635761589405
120,12.0,13.0,10.0,1.0,1.75,0.0,0.0,210000.0,0.0,212.0,91500.0,301000.0,2260.0,0.0,267000.0,6920.0,0.0,0.0,24700.0,301000.0,-28.5,-0.01,0.0,1750.0,0.0,0.0,0.0,0.0,89800.0,0.0,930.0,0.0,0.0,0.0,0.0,23800.0,78.65168539325843,69.76744186046511,1.3147528067756549,88.70431893687709,0.7865168539325841,0.007508305647840532
121,12.1,14.0,1.0,1.0,24900.0,0.0,0.0,213000.0,0.0,212.0,96100.0,334000.0,3.25,0.0,303000.0,6900.0,0.0,0.0,24000.0,334000.0,-29.0,-0.01,0.0,2310.0,0.0,0.0,0.0,0.0,93800.0,0.0,732.0,0.0,0.0,0.0,0.0,23200.0,70.29702970297029,63.772455089820355,1.470160116448326,90.71856287425149,0.7029702970297029,9.730538922155688e-06
122,12.2,14.0,2.0,1.0,21500.0,0.0,0.0,214000.0,0.0,212.0,97700.0,334000.0,2.25,0.0,303000.0,6880.0,0.0,0.0,23800.0,334000.0,-25.1,-0.01,0.0,2350.0,0.0,0.0,0.0,0.0,95400.0,0.0,710.0,0.0,0.0,0.0,0.0,23100.0,70.62706270627064,64.07185628742515,1.462920046349942,90.71856287425149,0.7062706270627063,6.736526946107784e-06
123,12.3,14.0,3.0,1.0,18600.0,0.0,0.0,216000.0,0.0,212.0,99000.0,334000.0,2.38,0.0,303000.0,6860.0,0.0,0.0,23800.0,334000.0,-23.4,-0.01,0.0,2350.0,0.0,0.0,0.0,0.0,96600.0,0.0,704.0,0.0,0.0,0.0,0.0,23100.0,71.28712871287128,64.67065868263472,1.4487902840202735,90.71856287425149,0.7128712871287128,7.125748502994012e-06
124,12.4,14.0,4.0,1.0,16200.0,0.0,0.0,217000.0,0.0,212.0,100000.0,334000.0,2.0,0.0,303000.0,6840.0,0.0,0.0,23700.0,334000.0,-27.5,-0.01,0.0,2340.0,0.0,0.0,0.0,0.0,97700.0,0.0,707.0,0.0,0.0,0.0,0.0,23000.0,71.61716171617162,64.97005988023952,1.4417586600685193,90.71856287425149,0.7161716171617162,5.9880239520958085e-06
125,12.5,14.0,5.0,1.0,14200.0,0.0,0.0,218000.0,0.0,212.0,101000.0,334000.0,1.75,0.0,303000.0,6820.0,0.0,0.0,23800.0,334000.0,-26.5,-0.01,0.0,2330.0,0.0,0.0,0.0,0.0,98500.0,0.0,713.0,0.0,0.0,0.0,0.0,23100.0,71.94719471947195,65.26946107784431,1.4347949616440951,90.71856287425149,0.7194719471947195,5.239520958083832e-06
126,12.6,14.0,6.0,1.0,12500.0,0.0,0.0,219000.0,0.0,212.0,102000.0,334000.0,2.0,0.0,303000.0,6800.0,0.0,0.0,23800.0,334000.0,-32.2,-0.01,0.0,2320.0,0.0,0.0,0.0,0.0,99200.0,0.0,719.0,0.0,0.0,0.0,0.0,23100.0,72.27722772277228,65.5688622754491,1.4278982092365693,90.71856287425149,0.7227722772277229,5.9880239520958085e-06
127,12.7,14.0,7.0,1.0,11100.0,0.0,0.0,220000.0,0.0,212.0,102000.0,334000.0,1.75,0.0,303000.0,6780.0,0.0,0.0,23900.0,334000.0,-34.3,-0.01,0.0,2310.0,0.0,0.0,0.0,0.0,99800.0,0.0,724.0,0.0,0.0,0.0,0.0,23100.0,72.60726072607261,65.86826347305389,1.4210674420786042,90.71856287425149,0.7260726072607261,5.239520958083832e-06
128,12.8,14.0,8.0,1.0,9940.0,0.0,0.0,221000.0,0.0,212.0,103000.0,334000.0,1.88,0.0,303000.0,6770.0,0.0,0.0,23900.0,334000.0,-37.1,-0.01,0.0,2300.0,0.0,0.0,0.0,0.0,100000.0,0.0,730.0,0.0,0.0,0.0,0.0,23200.0,72.93729372937294,66.1676646706587,1.414367735611259,90.71856287425149,0.7293729372937295,5.628742514970059e-06
129,12.9,14.0,9.0,1.0,8940.0,0.0,0.0,222000.0,0.0,212.0,103000.0,334000.0,2.13,0.0,303000.0,6750.0,0.0,0.0,24000.0,334000.0,-42.9,-0.01,0.0,2290.0,0.0,0.0,0.0,0.0,101000.0,0.0,735.0,0.0,0.0,0.0,0.0,23200.0,73.26732673267327,66.46706586826348,1.4076655052264808,90.71856287425149,0.7326732673267328,6.377245508982036e-06
130,13.0,14.0,10.0,1.0,8100.0,0.0,0.0,222000.0,0.0,212.0,103000.0,334000.0,2.38,0.0,303000.0,6740.0,0.0,0.0,24000.0,334000.0,-42.1,-0.01,0.0,2280.0,0.0,0.0,0.0,0.0,101000.0,0.0,740.0,0.0,0.0,0.0,0.0,23300.0,73.26732673267327,66.46706586826348,1.407600111493078,90.71856287425149,0.7326732673267328,7.125748502994012e-06
131,13.1,15.0,1.0,1.0,290.0,0.0,0.0,220000.0,0.0,212.0,99100.0,319000.0,16300.0,0.0,272000.0,6750.0,0.0,0.0,24700.0,320000.0,-44.8,-0.01,0.0,1780.0,0.0,0.0,0.0,0.0,97400.0,0.0,907.0,0.0,0.0,0.0,0.0,23800.0,81.13590263691684,68.96551724137932,1.2754982415005862,85.0,0.8113590263691685,0.0509375
132,13.2,15.0,2.0,1.0,42.4,0.0,0.0,219000.0,0.0,212.0,97800.0,317000.0,13400.0,0.0,272000.0,6760.0,0.0,0.0,24900.0,317000.0,-42.6,-0.01,0.0,1750.0,0.0,0.0,0.0,0.0,96100.0,0.0,939.0,0.0,0.0,0.0,0.0,24000.0,80.51470588235294,69.08517350157729,1.2815680361854505,85.8044164037855,0.8051470588235293,0.04227129337539432
133,13.3,15.0,3.0,1.0,1.88,0.0,0.0,218000.0,0.0,212.0,96800.0,315000.0,11100.0,0.0,272000.0,6780.0,0.0,0.0,25100.0,315000.0,-37.7,-0.01,0.0,1750.0,0.0,0.0,0.0,0.0,95000.0,0.0,947.0,0.0,0.0,0.0,0.0,24100.0,80.1470588235294,69.2063492063492,1.287756841208219,86.34920634920636,0.801470588235294,0.035238095238095235
134,13.4,15.0,4.0,1.0,2.13,0.0,0.0,217000.0,0.0,212.0,95900.0,313000.0,9220.0,0.0,272000.0,6790.0,0.0,0.0,25200.0,313000.0,-39.0,-0.01,0.0,1750.0,0.0,0.0,0.0,0.0,94200.0,0.0,947.0,0.0,0.0,0.0,0.0,24200.0,79.77941176470588,69.32907348242811,1.2939441510870082,86.90095846645367,0.7977941176470589,0.029456869009584663
135,13.5,15.0,5.0,1.0,1.63,0.0,0.0,216000.0,0.0,212.0,95200.0,312000.0,7690.0,0.0,272000.0,6810.0,0.0,0.0,25200.0,312000.0,-35.8,-0.01,0.0,1760.0,0.0,0.0,0.0,0.0,93400.0,0.0,943.0,0.0,0.0,0.0,0.0,24300.0,79.41176470588235,69.23076923076923,1.3002533581911182,87.17948717948718,0.7941176470588235,0.0246474358974359
136,13.6,15.0,6.0,1.0,1.5,0.0,0.0,215000.0,0.0,212.0,94600.0,310000.0,6440.0,0.0,272000.0,6820.0,0.0,0.0,25300.0,310000.0,-36.4,-0.01,0.0,1770.0,0.0,0.0,0.0,0.0,92900.0,0.0,939.0,0.0,0.0,0.0,0.0,24300.0,79.04411764705883,69.35483870967742,1.3065616293592084,87.74193548387098,0.7904411764705882,0.020774193548387096
137,13.7,15.0,7.0,1.0,1.5,0.0,0.0,215000.0,0.0,212.0,94200.0,309000.0,5420.0,0.0,272000.0,6830.0,0.0,0.0,25300.0,309000.0,-31.5,-0.01,0.0,1770.0,0.0,0.0,0.0,0.0,92400.0,0.0,934.0,0.0,0.0,0.0,0.0,24400.0,79.04411764705883,69.57928802588997,1.3066243935245232,88.02588996763754,0.7904411764705882,0.017540453074433658
138,13.8,15.0,8.0,1.0,1.75,0.0,0.0,215000.0,0.0,212.0,93800.0,309000.0,4580.0,0.0,272000.0,6840.0,0.0,0.0,25300.0,309000.0,-33.3,-0.01,0.0,1780.0,0.0,0.0,0.0,0.0,92000.0,0.0,930.0,0.0,0.0,0.0,0.0,24400.0,79.04411764705883,69.57928802588997,1.3066871637202153,88.02588996763754,0.7904411764705882,0.014822006472491909
139,13.9,15.0,9.0,1.0,1.88,0.0,0.0,214000.0,0.0,212.0,93500.0,308000.0,3880.0,0.0,272000.0,6850.0,0.0,0.0,25300.0,308000.0,-31.5,-0.01,0.0,1790.0,0.0,0.0,0.0,0.0,91700.0,0.0,927.0,0.0,0.0,0.0,0.0,24400.0,78.67647058823529,69.48051948051948,1.313058170407917,88.31168831168831,0.7867647058823528,0.012597402597402597
140,14.0,15.0,10.0,1.0,2.0,0.0,0.0,214000.0,0.0,212.0,93200.0,307000.0,3300.0,0.0,272000.0,6850.0,0.0,0.0,25400.0,307000.0,-29.8,-0.01,0.0,1790.0,0.0,0.0,0.0,0.0,91400.0,0.0,924.0,0.0,0.0,0.0,0.0,24400.0,78.67647058823529,69.70684039087948,1.313058170407917,88.59934853420195,0.7867647058823529,0.010749185667752443
141,14.1,16.0,1.0,1.0,23900.0,0.0,0.0,217000.0,0.0,212.0,97800.0,339000.0,2.5,0.0,307000.0,6830.0,0.0,0.0,24600.0,339000.0,-28.7,-0.01,0.0,2360.0,0.0,0.0,0.0,0.0,95500.0,0.0,730.0,0.0,0.0,0.0,0.0,23900.0,70.68403908794788,64.0117994100295,1.460722272446115,90.56047197640117,0.7068403908794788,7.374631268436579e-06
142,14.2,16.0,2.0,1.0,20500.0,0.0,0.0,219000.0,0.0,212.0,99400.0,339000.0,2.38,0.0,307000.0,6820.0,0.0,0.0,24400.0,339000.0,-31.0,-0.01,0.0,2400.0,0.0,0.0,0.0,0.0,97000.0,0.0,708.0,0.0,0.0,0.0,0.0,23700.0,71.33550488599349,64.60176991150442,1.446884720520313,90.56047197640117,0.7133550488599348,7.020648967551622e-06
143,14.3,16.0,3.0,1.0,17700.0,0.0,0.0,220000.0,0.0,212.0,101000.0,339000.0,1.75,0.0,307000.0,6800.0,0.0,0.0,24300.0,339000.0,-35.4,-0.01,0.0,2400.0,0.0,0.0,0.0,0.0,98200.0,0.0,702.0,0.0,0.0,0.0,0.0,23600.0,71.6612377850163,64.89675516224189,1.4399624765478425,90.56047197640117,0.716612377850163,5.162241887905605e-06
144,14.4,16.0,4.0,1.0,15300.0,0.0,0.0,221000.0,0.0,212.0,102000.0,339000.0,1.75,0.0,307000.0,6780.0,0.0,0.0,24300.0,339000.0,-36.3,-0.01,0.0,2390.0,0.0,0.0,0.0,0.0,99300.0,0.0,703.0,0.0,0.0,0.0,0.0,23600.0,71.9869706840391,65.19174041297934,1.4331061525534496,90.56047197640117,0.7198697068403909,5.162241887905605e-06
145,14.5,16.0,5.0,1.0,13300.0,0.0,0.0,222000.0,0.0,212.0,103000.0,339000.0,2.0,0.0,307000.0,6760.0,0.0,0.0,24300.0,339000.0,-38.3,-0.01,0.0,2380.0,0.0,0.0,0.0,0.0,100000.0,0.0,708.0,0.0,0.0,0.0,0.0,23600.0,72.31270358306189,65.48672566371681,1.4263148113733506,90.56047197640117,0.7231270358306189,5.899705014749263e-06
146,14.6,16.0,6.0,1.0,11700.0,0.0,0.0,223000.0,0.0,212.0,103000.0,339000.0,2.0,0.0,307000.0,6740.0,0.0,0.0,24400.0,339000.0,-41.4,-0.01,0.0,2370.0,0.0,0.0,0.0,0.0,101000.0,0.0,714.0,0.0,0.0,0.0,0.0,23600.0,72.63843648208469,65.78171091445427,1.4195875335244612,90.56047197640117,0.7263843648208468,5.899705014749263e-06
147,14.7,16.0,7.0,1.0,10300.0,0.0,0.0,224000.0,0.0,212.0,104000.0,339000.0,1.88,0.0,307000.0,6720.0,0.0,0.0,24400.0,339000.0,-47.8,-0.01,0.0,2360.0,0.0,0.0,0.0,0.0,101000.0,0.0,720.0,0.0,0.0,0.0,0.0,23700.0,72.9641693811075,66.07669616519173,1.4129234167893963,90.56047197640117,0.7296416938110749,5.545722713864306e-06
148,14.8,16.0,8.0,1.0,9200.0,0.0,0.0,225000.0,0.0,212.0,104000.0,339000.0,1.63,0.0,307000.0,6710.0,0.0,0.0,24400.0,339000.0,-32.6,-0.01,0.0,2350.0,0.0,0.0,0.0,0.0,102000.0,0.0,725.0,0.0,0.0,0.0,0.0,23700.0,73.28990228013029,66.3716814159292,1.4063860002748638,90.56047197640117,0.7328990228013029,4.808259587020648e-06
149,14.9,16.0,9.0,1.0,8240.0,0.0,0.0,226000.0,0.0,212.0,105000.0,339000.0,1.75,0.0,307000.0,6700.0,0.0,0.0,24500.0,339000.0,-29.9,-0.01,0.0,2340.0,0.0,0.0,0.0,0.0,102000.0,0.0,730.0,0.0,0.0,0.0,0.0,23800.0,73.61563517915309,66.66666666666666,1.3999088007295941,90.56047197640117,0.7361563517915308,5.162241887905605e-06
150,15.0,16.0,10.0,1.0,7430.0,0.0,0.0,226000.0,0.0,212.0,105000.0,339000.0,1.88,0.0,307000.0,6690.0,0.0,0.0,24600.0,339000.0,-31.5,-0.01,0.0,2330.0,0.0,0.0,0.0,0.0,103000.0,0.0,735.0,0.0,0.0,0.0,0.0,23800.0,73.61563517915309,66.66666666666666,1.3998449683096985,90.56047197640117,0.7361563517915308,5.545722713864306e-06
151,15.1,17.0,1.0,1.0,297.0,0.0,0.0,224000.0,0.0,212.0,101000.0,326000.0,13600.0,0.0,281000.0,6700.0,0.0,0.0,25100.0,326000.0,-32.9,-0.01,0.0,1890.0,0.0,0.0,0.0,0.0,99500.0,0.0,874.0,0.0,0.0,0.0,0.0,24200.0,79.7153024911032,68.71165644171779,1.2931431201104464,86.1963190184049,0.797153024911032,0.04171779141104295
