time,period,step,zone,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,storage_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,percent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out
0.00E+00,1,1,1,0.00E+00,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,0.00E+00,0.00E+00,2.63E+05,9.14E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,8.25E-02,2.87E-05,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
0.00E+00,1,1,2,0.00E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,0.00E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,4.90E-02,1.82E-05,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
0.00E+00,1,1,3,0.00E+00,0.00E+00,0.00E+00,2.40E+05,0.00E+00,9.29E-01,5.45E+04,2.94E+05,0.00E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,3.11E+04,2.94E+05,2.05E-01,6.99E-05,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E+04
0.00E+00,1,1,4,0.00E+00,0.00E+00,0.00E+00,6.65E+05,0.00E+00,3.03E+00,1.52E+05,8.16E+05,0.00E+00,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,5.44E+04,8.16E+05,2.43E-03,2.98E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E+04
0.00E+00,1,1,5,0.00E+00,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.89E+00,1.36E+05,6.58E+05,0.00E+00,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.87E+04,6.58E+05,1.56E-03,2.37E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E+04
0.00E+00,1,1,6,0.00E+00,0.00E+00,0.00E+00,2.74E+05,0.00E+00,3.22E+00,1.63E+05,4.37E+05,0.00E+00,0.00E+00,3.80E+05,0.00E+00,0.00E+00,0.00E+00,5.69E+04,4.37E+05,1.49E-03,3.41E-07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,0.00E+00,5.45E+04
0.00E+00,1,1,7,0.00E+00,0.00E+00,0.00E+00,5.78E+05,4.19E+03,2.63E+02,2.57E+05,8.39E+05,0.00E+00,0.00E+00,0.00E+00,1.73E+05,2.89E+04,0.00E+00,6.38E+05,8.39E+05,-2.40E+01,-2.86E-03,2.45E+04,3.74E+03,3.11E+04,5.44E+04,8.87E+04,5.45E+04,0.00E+00,9.39E+04,4.27E+04,5.31E+04,1.52E+05,1.34E+05,1.63E+05,0.00E+00
1.00E-01,2,1,1,1.75E+01,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,1.40E+01,0.00E+00,2.63E+05,9.13E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,3.12E+01,1.08E-02,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
1.00E-01,2,1,2,5.00E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,5.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,-5.28E-01,-1.96E-04,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
1.00E-01,2,1,3,7.00E+00,0.00E+00,0.00E+00,2.39E+05,0.00E+00,9.29E-01,5.45E+04,2.94E+05,6.25E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,3.11E+04,2.94E+05,-5.15E+01,-1.75E-02,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E+04
1.00E-01,2,1,4,2.33E+01,0.00E+00,0.00E+00,6.65E+05,0.00E+00,3.03E+00,1.52E+05,8.16E+05,2.06E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,5.44E+04,8.16E+05,-1.42E+00,-1.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E+04
1.00E-01,2,1,5,1.46E+01,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.89E+00,1.36E+05,6.58E+05,1.45E+01,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.87E+04,6.58E+05,1.05E+00,1.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E+04
1.00E-01,2,1,6,2.55E+01,0.00E+00,0.00E+00,2.74E+05,0.00E+00,3.22E+00,1.63E+05,4.37E+05,2.40E+01,0.00E+00,3.80E+05,0.00E+00,0.00E+00,0.00E+00,5.69E+04,4.37E+05,1.28E+00,2.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,0.00E+00,5.45E+04
1.00E-01,2,1,7,1.96E+03,0.00E+00,0.00E+00,5.78E+05,4.20E+03,2.63E+02,2.57E+05,8.41E+05,1.85E+03,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,6.38E+05,8.43E+05,-2.33E+03,-2.76E-01,2.45E+04,3.74E+03,3.11E+04,5.44E+04,8.87E+04,5.45E+04,0.00E+00,9.39E+04,4.27E+04,5.31E+04,1.52E+05,1.34E+05,1.63E+05,0.00E+00
2.00E-01,2,2,1,1.55E+01,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,1.40E+01,0.00E+00,2.63E+05,9.13E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,2.97E+01,1.03E-02,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
2.00E-01,2,2,2,4.88E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,5.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,-6.05E-01,-2.24E-04,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
2.00E-01,2,2,3,7.25E+00,0.00E+00,0.00E+00,2.39E+05,0.00E+00,9.29E-01,5.45E+04,2.94E+05,5.75E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,3.11E+04,2.94E+05,-5.19E+01,-1.76E-02,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E+04
2.00E-01,2,2,4,2.21E+01,0.00E+00,0.00E+00,6.65E+05,0.00E+00,3.03E+00,1.52E+05,8.16E+05,2.01E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,5.44E+04,8.16E+05,-2.08E+00,-2.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E+04
2.00E-01,2,2,5,1.44E+01,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.89E+00,1.36E+05,6.58E+05,1.45E+01,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.87E+04,6.58E+05,8.35E-01,1.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E+04
2.00E-01,2,2,6,2.54E+01,0.00E+00,0.00E+00,2.74E+05,0.00E+00,3.22E+00,1.63E+05,4.37E+05,2.33E+01,0.00E+00,3.80E+05,0.00E+00,0.00E+00,0.00E+00,5.69E+04,4.37E+05,1.78E+00,4.09E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,0.00E+00,5.45E+04
2.00E-01,2,2,7,1.91E+03,0.00E+00,0.00E+00,5.78E+05,4.20E+03,2.63E+02,2.57E+05,8.41E+05,1.81E+03,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,6.38E+05,8.43E+05,-2.34E+03,-2.78E-01,2.45E+04,3.74E+03,3.11E+04,5.44E+04,8.87E+04,5.45E+04,0.00E+00,9.39E+04,4.27E+04,5.31E+04,1.52E+05,1.34E+05,1.63E+05,0.00E+00
3.00E-01,2,3,1,1.51E+01,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,1.43E+01,0.00E+00,2.63E+05,9.13E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,2.93E+01,1.02E-02,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
3.00E-01,2,3,2,4.88E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,5.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,-6.21E-01,-2.30E-04,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
3.00E-01,2,3,3,7.38E+00,0.00E+00,0.00E+00,2.39E+05,0.00E+00,9.29E-01,5.45E+04,2.94E+05,4.88E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,3.11E+04,2.94E+05,-5.14E+01,-1.75E-02,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E+04
3.00E-01,2,3,4,2.24E+01,0.00E+00,0.00E+00,6.65E+05,0.00E+00,3.03E+00,1.52E+05,8.16E+05,1.96E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,5.44E+04,8.16E+05,-1.58E+00,-1.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E+04
3.00E-01,2,3,5,1.44E+01,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.89E+00,1.36E+05,6.58E+05,1.45E+01,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.87E+04,6.58E+05,7.94E-01,1.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E+04
3.00E-01,2,3,6,2.49E+01,0.00E+00,0.00E+00,2.74E+05,0.00E+00,3.22E+00,1.63E+05,4.37E+05,2.34E+01,0.00E+00,3.80E+05,0.00E+00,0.00E+00,0.00E+00,5.69E+04,4.37E+05,1.37E+00,3.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,0.00E+00,5.45E+04
3.00E-01,2,3,7,1.88E+03,0.00E+00,0.00E+00,5.78E+05,4.20E+03,2.63E+02,2.57E+05,8.41E+05,1.81E+03,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,6.38E+05,8.43E+05,-2.37E+03,-2.81E-01,2.45E+04,3.74E+03,3.11E+04,5.44E+04,8.87E+04,5.45E+04,0.00E+00,9.39E+04,4.27E+04,5.31E+04,1.52E+05,1.34E+05,1.63E+05,0.00E+00
4.00E-01,2,4,1,1.50E+01,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,1.44E+01,0.00E+00,2.63E+05,9.13E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,2.92E+01,1.01E-02,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
4.00E-01,2,4,2,4.88E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,5.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,-6.53E-01,-2.42E-04,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
4.00E-01,2,4,3,7.38E+00,0.00E+00,0.00E+00,2.39E+05,0.00E+00,9.29E-01,5.45E+04,2.94E+05,4.88E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,3.11E+04,2.94E+05,-5.15E+01,-1.75E-02,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E+04
4.00E-01,2,4,4,2.23E+01,0.00E+00,0.00E+00,6.65E+05,0.00E+00,3.03E+00,1.52E+05,8.16E+05,1.93E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,5.44E+04,8.16E+05,-1.40E+00,-1.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E+04
4.00E-01,2,4,5,1.44E+01,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.89E+00,1.36E+05,6.58E+05,1.45E+01,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.87E+04,6.58E+05,7.24E-01,1.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E+04
4.00E-01,2,4,6,2.48E+01,0.00E+00,0.00E+00,2.74E+05,0.00E+00,3.22E+00,1.63E+05,4.37E+05,2.34E+01,0.00E+00,3.80E+05,0.00E+00,0.00E+00,0.00E+00,5.69E+04,4.37E+05,1.31E+00,2.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,0.00E+00,5.45E+04
4.00E-01,2,4,7,1.86E+03,0.00E+00,0.00E+00,5.78E+05,4.20E+03,2.63E+02,2.57E+05,8.41E+05,1.80E+03,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,6.38E+05,8.43E+05,-2.39E+03,-2.83E-01,2.45E+04,3.74E+03,3.11E+04,5.44E+04,8.87E+04,5.45E+04,0.00E+00,9.39E+04,4.27E+04,5.31E+04,1.52E+05,1.34E+05,1.63E+05,0.00E+00
5.00E-01,2,5,1,1.51E+01,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,1.43E+01,0.00E+00,2.63E+05,9.13E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,2.95E+01,1.02E-02,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
5.00E-01,2,5,2,4.88E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,5.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,-6.56E-01,-2.43E-04,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
5.00E-01,2,5,3,7.38E+00,0.00E+00,0.00E+00,2.39E+05,0.00E+00,9.29E-01,5.45E+04,2.94E+05,4.88E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,3.11E+04,2.94E+05,-5.15E+01,-1.75E-02,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E+04
5.00E-01,2,5,4,2.20E+01,0.00E+00,0.00E+00,6.65E+05,0.00E+00,3.03E+00,1.52E+05,8.16E+05,1.94E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,5.44E+04,8.16E+05,-1.74E+00,-2.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E+04
5.00E-01,2,5,5,1.44E+01,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.89E+00,1.36E+05,6.58E+05,1.45E+01,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.87E+04,6.58E+05,7.19E-01,1.09E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E+04
5.00E-01,2,5,6,2.45E+01,0.00E+00,0.00E+00,2.74E+05,0.00E+00,3.22E+00,1.63E+05,4.37E+05,2.35E+01,0.00E+00,3.80E+05,0.00E+00,0.00E+00,0.00E+00,5.69E+04,4.37E+05,1.05E+00,2.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,0.00E+00,5.45E+04
5.00E-01,2,5,7,1.86E+03,0.00E+00,0.00E+00,5.78E+05,4.20E+03,2.63E+02,2.57E+05,8.41E+05,1.80E+03,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,6.38E+05,8.43E+05,-2.39E+03,-2.84E-01,2.45E+04,3.74E+03,3.11E+04,5.44E+04,8.87E+04,5.45E+04,0.00E+00,9.39E+04,4.27E+04,5.31E+04,1.52E+05,1.34E+05,1.63E+05,0.00E+00
6.00E-01,2,6,1,1.50E+01,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,1.43E+01,0.00E+00,2.63E+05,9.13E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,2.94E+01,1.02E-02,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
6.00E-01,2,6,2,4.88E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,5.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,-6.56E-01,-2.43E-04,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
6.00E-01,2,6,3,7.38E+00,0.00E+00,0.00E+00,2.39E+05,0.00E+00,9.29E-01,5.45E+04,2.94E+05,4.88E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,3.11E+04,2.94E+05,-5.15E+01,-1.75E-02,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E+04
6.00E-01,2,6,4,2.20E+01,0.00E+00,0.00E+00,6.65E+05,0.00E+00,3.03E+00,1.52E+05,8.16E+05,1.94E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,5.44E+04,8.16E+05,-1.79E+00,-2.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E+04
6.00E-01,2,6,5,1.44E+01,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.89E+00,1.36E+05,6.58E+05,1.45E+01,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.87E+04,6.58E+05,7.11E-01,1.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E+04
6.00E-01,2,6,6,2.44E+01,0.00E+00,0.00E+00,2.74E+05,0.00E+00,3.22E+00,1.63E+05,4.37E+05,2.35E+01,0.00E+00,3.80E+05,0.00E+00,0.00E+00,0.00E+00,5.69E+04,4.37E+05,9.49E-01,2.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,0.00E+00,5.45E+04
6.00E-01,2,6,7,1.85E+03,0.00E+00,0.00E+00,5.78E+05,4.20E+03,2.63E+02,2.57E+05,8.41E+05,1.80E+03,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,6.38E+05,8.43E+05,-2.40E+03,-2.85E-01,2.45E+04,3.74E+03,3.11E+04,5.44E+04,8.87E+04,5.45E+04,0.00E+00,9.39E+04,4.27E+04,5.31E+04,1.52E+05,1.34E+05,1.63E+05,0.00E+00
7.00E-01,2,7,1,1.49E+01,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,1.43E+01,0.00E+00,2.63E+05,9.13E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,2.94E+01,1.02E-02,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
7.00E-01,2,7,2,4.88E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,5.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,-6.57E-01,-2.43E-04,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
7.00E-01,2,7,3,7.38E+00,0.00E+00,0.00E+00,2.39E+05,0.00E+00,9.29E-01,5.45E+04,2.94E+05,4.88E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,3.11E+04,2.94E+05,-5.16E+01,-1.75E-02,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.31E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.11E+04
7.00E-01,2,7,4,2.20E+01,0.00E+00,0.00E+00,6.65E+05,0.00E+00,3.03E+00,1.52E+05,8.16E+05,1.94E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,5.44E+04,8.16E+05,-1.79E+00,-2.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E+04
7.00E-01,2,7,5,1.44E+01,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.89E+00,1.36E+05,6.58E+05,1.45E+01,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.87E+04,6.58E+05,7.09E-01,1.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,1.34E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.87E+04
7.00E-01,2,7,6,2.44E+01,0.00E+00,0.00E+00,2.74E+05,0.00E+00,3.22E+00,1.63E+05,4.37E+05,2.35E+01,0.00E+00,3.80E+05,0.00E+00,0.00E+00,0.00E+00,5.69E+04,4.37E+05,9.45E-01,2.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.63E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+03,0.00E+00,5.45E+04
7.00E-01,2,7,7,1.85E+03,0.00E+00,0.00E+00,5.78E+05,4.20E+03,2.63E+02,2.57E+05,8.41E+05,1.80E+03,0.00E+00,0.00E+00,1.75E+05,2.89E+04,0.00E+00,6.38E+05,8.43E+05,-2.40E+03,-2.85E-01,2.45E+04,3.74E+03,3.11E+04,5.44E+04,8.87E+04,5.45E+04,0.00E+00,9.39E+04,4.27E+04,5.31E+04,1.52E+05,1.34E+05,1.63E+05,0.00E+00
8.00E-01,2,8,1,1.51E+01,0.00E+00,0.00E+00,1.92E+05,0.00E+00,2.08E+00,9.59E+04,2.88E+05,1.43E+01,0.00E+00,2.63E+05,9.13E+01,0.00E+00,0.00E+00,2.51E+04,2.88E+05,2.97E+01,1.03E-02,0.00E+00,2.01E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E+04,0.00E+00,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+04
8.00E-01,2,8,2,4.88E+00,0.00E+00,0.00E+00,2.27E+05,0.00E+00,8.53E-01,4.33E+04,2.70E+05,5.63E+00,0.00E+00,2.63E+05,0.00E+00,0.00E+00,0.00E+00,7.15E+03,2.70E+05,-6.55E-01,-2.42E-04,6.17E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E+04,2.01E+03,0.00E+00,1.39E+03,0.00E+00,0.00E+00,0.00E+00,3.74E+03
