well,type,date,head
R20-2015-10,computed,7/31/2015 9:36,1120.277
R20-2015-10,computed,7/31/2015 12:00,1120.274
R20-2015-10,computed,7/31/2015 14:24,1120.271
R20-2015-10,computed,7/31/2015 16:48,1120.268
R20-2015-10,computed,7/31/2015 19:12,1120.265
R20-2015-10,computed,7/31/2015 21:36,1120.262
R20-2015-10,computed,8/1/2015 0:00,1120.26
R20-2015-10,observed,7/1/2015 0:00,1120.9
R20-2015-10,observed,7/2/2015 0:00,1120.98
R20-2015-10,observed,7/6/2015 0:00,1121.11
R20-2015-10,observed,7/7/2015 0:00,1121.12
R20-2015-10,observed,7/8/2015 0:00,1121.2
R20-2015-10,observed,7/9/2015 0:00,1121.24
R20-2015-10,observed,7/10/2015 0:00,1121.21
R20-2015-10,observed,7/13/2015 0:00,1121.08
R20-2015-10,observed,7/14/2015 0:00,1121.04
R20-2015-10,observed,7/15/2015 0:00,1120.97
R20-2015-10,observed,7/16/2015 0:00,1120.99
R20-2015-10,observed,7/17/2015 0:00,1120.95
R20-2015-10,observed,7/20/2015 0:00,1120.91
R20-2015-10,observed,7/21/2015 0:00,1120.89
R20-2015-10,observed,7/22/2015 0:00,1120.89
R20-2015-10,observed,7/23/2015 0:00,1120.88
R20-2015-10,observed,7/24/2015 0:00,1120.89
R20-2015-10,observed,7/27/2015 0:00,1120.89
R20-2015-10,observed,7/28/2015 0:00,1120.91
R20-2015-10,observed,7/29/2015 0:00,1120.95
R20-2015-10,observed,7/30/2015 0:00,1120.94
R20-2015-10,observed,7/31/2015 0:00,1120.97
R20-2015-06,computed,7/1/2015 0:00,1117.086
R20-2015-06,computed,7/1/2015 2:24,1117.086
R20-2015-06,computed,7/1/2015 4:48,1117.086
R20-2015-06,computed,7/1/2015 7:12,1117.086
R20-2015-06,computed,7/1/2015 9:36,1117.086
R20-2015-06,computed,7/1/2015 12:00,1117.086
R20-2015-06,computed,7/1/2015 14:24,1117.086
R20-2015-06,computed,7/1/2015 16:48,1117.086
R20-2015-06,computed,7/1/2015 19:12,1117.086
R20-2015-06,computed,7/1/2015 21:36,1117.086
R20-2015-06,computed,7/2/2015 0:00,1117.086
R20-2015-06,computed,7/2/2015 2:24,1117.107
R20-2015-06,computed,7/2/2015 4:48,1117.124
R20-2015-06,computed,7/2/2015 7:12,1117.139
R20-2015-06,computed,7/2/2015 9:36,1117.152
R20-2015-06,computed,7/2/2015 12:00,1117.163
R20-2015-06,computed,7/2/2015 14:24,1117.172
R20-2015-06,computed,7/2/2015 16:48,1117.181
R20-2015-06,computed,7/2/2015 19:12,1117.188
R20-2015-06,computed,7/2/2015 21:36,1117.194
R20-2015-06,computed,7/3/2015 0:00,1117.2
R20-2015-06,computed,7/3/2015 2:24,1117.246
R20-2015-06,computed,7/3/2015 4:48,1117.286
R20-2015-06,computed,7/3/2015 7:11,1117.321
R20-2015-06,computed,7/3/2015 9:35,1117.35
R20-2015-06,computed,7/3/2015 11:59,1117.376
R20-2015-06,computed,7/3/2015 14:23,1117.398
R20-2015-06,computed,7/3/2015 16:47,1117.417
R20-2015-06,computed,7/3/2015 19:11,1117.435
R20-2015-06,computed,7/3/2015 21:35,1117.451
R20-2015-06,computed,7/3/2015 23:59,1117.465
R20-2015-06,computed,7/4/2015 2:23,1117.451
R20-2015-06,computed,7/4/2015 4:47,1117.439
R20-2015-06,computed,7/4/2015 7:11,1117.43
R20-2015-06,computed,7/4/2015 9:35,1117.423
R20-2015-06,computed,7/4/2015 11:59,1117.417
R20-2015-06,computed,7/4/2015 14:23,1117.413
R20-2015-06,computed,7/4/2015 16:47,1117.41
R20-2015-06,computed,7/4/2015 19:11,1117.408
R20-2015-06,computed,7/4/2015 21:35,1117.406
R20-2015-06,computed,7/4/2015 23:59,1117.405
R20-2015-06,computed,7/5/2015 2:23,1117.417
R20-2015-06,computed,7/5/2015 4:47,1117.428
R20-2015-06,computed,7/5/2015 7:11,1117.438
R20-2015-06,computed,7/5/2015 9:35,1117.446
R20-2015-06,computed,7/5/2015 11:59,1117.453
R20-2015-06,computed,7/5/2015 14:23,1117.459
R20-2015-06,computed,7/5/2015 16:47,1117.465
R20-2015-06,computed,7/5/2015 19:11,1117.47
R20-2015-06,computed,7/5/2015 21:35,1117.475
R20-2015-06,computed,7/5/2015 23:59,1117.479
R20-2015-06,computed,7/6/2015 2:23,1117.537
R20-2015-06,computed,7/6/2015 4:47,1117.588
R20-2015-06,computed,7/6/2015 7:11,1117.631
R20-2015-06,computed,7/6/2015 9:35,1117.668
R20-2015-06,computed,7/6/2015 11:59,1117.7
R20-2015-06,computed,7/6/2015 14:23,1117.728
R20-2015-06,computed,7/6/2015 16:47,1117.752
R20-2015-06,computed,7/6/2015 19:11,1117.774
R20-2015-06,computed,7/6/2015 21:35,1117.794
R20-2015-06,computed,7/6/2015 23:59,1117.811
R20-2015-06,computed,7/7/2015 2:23,1117.868
R20-2015-06,computed,7/7/2015 4:47,1117.918
R20-2015-06,computed,7/7/2015 7:11,1117.962
R20-2015-06,computed,7/7/2015 9:35,1117.999
R20-2015-06,computed,7/7/2015 11:59,1118.032
R20-2015-06,computed,7/7/2015 14:23,1118.062
R20-2015-06,computed,7/7/2015 16:47,1118.088
R20-2015-06,computed,7/7/2015 19:11,1118.112
R20-2015-06,computed,7/7/2015 21:35,1118.133
R20-2015-06,computed,7/7/2015 23:59,1118.153
R20-2015-06,computed,7/8/2015 2:23,1118.116
R20-2015-06,computed,7/8/2015 4:47,1118.086
R20-2015-06,computed,7/8/2015 7:11,1118.062
R20-2015-06,computed,7/8/2015 9:35,1118.042
R20-2015-06,computed,7/8/2015 11:59,1118.027
R20-2015-06,computed,7/8/2015 14:23,1118.014
R20-2015-06,computed,7/8/2015 16:47,1118.004
R20-2015-06,computed,7/8/2015 19:11,1117.996
R20-2015-06,computed,7/8/2015 21:35,1117.989
R20-2015-06,computed,7/8/2015 23:59,1117.983
R20-2015-06,computed,7/9/2015 2:23,1117.972
R20-2015-06,computed,7/9/2015 4:47,1117.962
R20-2015-06,computed,7/9/2015 7:11,1117.953
R20-2015-06,computed,7/9/2015 9:35,1117.946
R20-2015-06,computed,7/9/2015 11:59,1117.94
R20-2015-06,computed,7/9/2015 14:23,1117.935
R20-2015-06,computed,7/9/2015 16:47,1117.931
R20-2015-06,computed,7/9/2015 19:11,1117.927
R20-2015-06,computed,7/9/2015 21:35,1117.924
R20-2015-06,computed,7/9/2015 23:59,1117.921
R20-2015-06,computed,7/10/2015 2:23,1117.837
R20-2015-06,computed,7/10/2015 4:47,1117.765
R20-2015-06,computed,7/10/2015 7:11,1117.703
R20-2015-06,computed,7/10/2015 9:35,1117.651
R20-2015-06,computed,7/10/2015 12:00,1117.607
R20-2015-06,computed,7/10/2015 14:24,1117.568
R20-2015-06,computed,7/10/2015 16:48,1117.534
R20-2015-06,computed,7/10/2015 19:12,1117.504
R20-2015-06,computed,7/10/2015 21:36,1117.478
R20-2015-06,computed,7/11/2015 0:00,1117.454
R20-2015-06,computed,7/11/2015 2:24,1117.365
R20-2015-06,computed,7/11/2015 4:48,1117.286
R20-2015-06,computed,7/11/2015 7:12,1117.219
R20-2015-06,computed,7/11/2015 9:36,1117.16
R20-2015-06,computed,7/11/2015 12:00,1117.109
R20-2015-06,computed,7/11/2015 14:24,1117.064
R20-2015-06,computed,7/11/2015 16:48,1117.024
R20-2015-06,computed,7/11/2015 19:12,1116.988
R20-2015-06,computed,7/11/2015 21:36,1116.955
R20-2015-06,computed,7/12/2015 0:00,1116.925
R20-2015-06,computed,7/12/2015 2:24,1116.966
R20-2015-06,computed,7/12/2015 4:48,1117
R20-2015-06,computed,7/12/2015 7:12,1117.027
R20-2015-06,computed,7/12/2015 9:36,1117.049
R20-2015-06,computed,7/12/2015 12:00,1117.066
R20-2015-06,computed,7/12/2015 14:24,1117.079
R20-2015-06,computed,7/12/2015 16:48,1117.09
R20-2015-06,computed,7/12/2015 19:12,1117.098
R20-2015-06,computed,7/12/2015 21:36,1117.105
R20-2015-06,computed,7/13/2015 0:00,1117.111
R20-2015-06,computed,7/13/2015 2:24,1117.048
R20-2015-06,computed,7/13/2015 4:48,1116.993
R20-2015-06,computed,7/13/2015 7:12,1116.946
R20-2015-06,computed,7/13/2015 9:36,1116.906
R20-2015-06,computed,7/13/2015 12:00,1116.871
R20-2015-06,computed,7/13/2015 14:24,1116.841
R20-2015-06,computed,7/13/2015 16:48,1116.815
R20-2015-06,computed,7/13/2015 19:12,1116.791
R20-2015-06,computed,7/13/2015 21:36,1116.77
R20-2015-06,computed,7/14/2015 0:00,1116.751
R20-2015-06,computed,7/14/2015 2:24,1116.781
R20-2015-06,computed,7/14/2015 4:48,1116.806
R20-2015-06,computed,7/14/2015 7:12,1116.827
R20-2015-06,computed,7/14/2015 9:36,1116.843
R20-2015-06,computed,7/14/2015 12:00,1116.856
R20-2015-06,computed,7/14/2015 14:24,1116.866
R20-2015-06,computed,7/14/2015 16:48,1116.875
R20-2015-06,computed,7/14/2015 19:12,1116.882
R20-2015-06,computed,7/14/2015 21:36,1116.888
R20-2015-06,computed,7/15/2015 0:00,1116.892
R20-2015-06,computed,7/15/2015 2:24,1116.835
R20-2015-06,computed,7/15/2015 4:48,1116.785
R20-2015-06,computed,7/15/2015 7:12,1116.743
R20-2015-06,computed,7/15/2015 9:36,1116.707
R20-2015-06,computed,7/15/2015 12:00,1116.676
R20-2015-06,computed,7/15/2015 14:24,1116.649
R20-2015-06,computed,7/15/2015 16:48,1116.626
R20-2015-06,computed,7/15/2015 19:12,1116.604
R20-2015-06,computed,7/15/2015 21:36,1116.586
R20-2015-06,computed,7/16/2015 0:00,1116.568
R20-2015-06,computed,7/16/2015 2:24,1116.614
R20-2015-06,computed,7/16/2015 4:48,1116.653
R20-2015-06,computed,7/16/2015 7:12,1116.685
R20-2015-06,computed,7/16/2015 9:36,1116.711
R20-2015-06,computed,7/16/2015 12:00,1116.733
R20-2015-06,computed,7/16/2015 14:24,1116.751
R20-2015-06,computed,7/16/2015 16:48,1116.767
R20-2015-06,computed,7/16/2015 19:12,1116.78
R20-2015-06,computed,7/16/2015 21:36,1116.791
R20-2015-06,computed,7/17/2015 0:00,1116.801
R20-2015-06,computed,7/17/2015 2:24,1116.789
R20-2015-06,computed,7/17/2015 4:48,1116.779
R20-2015-06,computed,7/17/2015 7:12,1116.771
R20-2015-06,computed,7/17/2015 9:36,1116.764
R20-2015-06,computed,7/17/2015 12:00,1116.758
R20-2015-06,computed,7/17/2015 14:24,1116.753
R20-2015-06,computed,7/17/2015 16:48,1116.749
R20-2015-06,computed,7/17/2015 19:12,1116.745
R20-2015-06,computed,7/17/2015 21:36,1116.742
R20-2015-06,computed,7/18/2015 0:00,1116.739
R20-2015-06,computed,7/18/2015 2:24,1116.729
R20-2015-06,computed,7/18/2015 4:48,1116.721
R20-2015-06,computed,7/18/2015 7:12,1116.714
R20-2015-06,computed,7/18/2015 9:36,1116.708
R20-2015-06,computed,7/18/2015 12:00,1116.702
R20-2015-06,computed,7/18/2015 14:24,1116.697
R20-2015-06,computed,7/18/2015 16:48,1116.693
R20-2015-06,computed,7/18/2015 19:12,1116.689
R20-2015-06,computed,7/18/2015 21:36,1116.685
R20-2015-06,computed,7/19/2015 0:00,1116.682
R20-2015-06,computed,7/19/2015 2:24,1116.692
R20-2015-06,computed,7/19/2015 4:48,1116.701
R20-2015-06,computed,7/19/2015 7:12,1116.708
R20-2015-06,computed,7/19/2015 9:36,1116.714
R20-2015-06,computed,7/19/2015 12:00,1116.719
R20-2015-06,computed,7/19/2015 14:24,1116.723
R20-2015-06,computed,7/19/2015 16:48,1116.727
R20-2015-06,computed,7/19/2015 19:12,1116.73
R20-2015-06,computed,7/19/2015 21:36,1116.732
R20-2015-06,computed,7/20/2015 0:00,1116.734
R20-2015-06,computed,7/20/2015 2:24,1116.722
R20-2015-06,computed,7/20/2015 4:48,1116.712
R20-2015-06,computed,7/20/2015 7:12,1116.703
R20-2015-06,computed,7/20/2015 9:36,1116.696
R20-2015-06,computed,7/20/2015 12:00,1116.69
R20-2015-06,computed,7/20/2015 14:24,1116.684
R20-2015-06,computed,7/20/2015 16:48,1116.679
R20-2015-06,computed,7/20/2015 19:12,1116.675
R20-2015-06,computed,7/20/2015 21:36,1116.671
R20-2015-06,computed,7/21/2015 0:00,1116.668
R20-2015-06,computed,7/21/2015 2:24,1116.692
R20-2015-06,computed,7/21/2015 4:48,1116.713
R20-2015-06,computed,7/21/2015 7:12,1116.73
R20-2015-06,computed,7/21/2015 9:36,1116.745
R20-2015-06,computed,7/21/2015 12:00,1116.757
R20-2015-06,computed,7/21/2015 14:24,1116.767
R20-2015-06,computed,7/21/2015 16:48,1116.776
R20-2015-06,computed,7/21/2015 19:12,1116.784
R20-2015-06,computed,7/21/2015 21:36,1116.791
R20-2015-06,computed,7/22/2015 0:00,1116.797
R20-2015-06,computed,7/22/2015 2:24,1116.776
R20-2015-06,computed,7/22/2015 4:48,1116.757
R20-2015-06,computed,7/22/2015 7:12,1116.742
R20-2015-06,computed,7/22/2015 9:36,1116.729
R20-2015-06,computed,7/22/2015 12:00,1116.718
R20-2015-06,computed,7/22/2015 14:24,1116.708
R20-2015-06,computed,7/22/2015 16:48,1116.7
R20-2015-06,computed,7/22/2015 19:12,1116.693
R20-2015-06,computed,7/22/2015 21:36,1116.687
R20-2015-06,computed,7/23/2015 0:00,1116.681
R20-2015-06,computed,7/23/2015 2:24,1116.683
R20-2015-06,computed,7/23/2015 4:48,1116.685
R20-2015-06,computed,7/23/2015 7:12,1116.686
R20-2015-06,computed,7/23/2015 9:36,1116.686
R20-2015-06,computed,7/23/2015 12:00,1116.686
R20-2015-06,computed,7/23/2015 14:24,1116.687
R20-2015-06,computed,7/23/2015 16:48,1116.686
R20-2015-06,computed,7/23/2015 19:12,1116.686
R20-2015-06,computed,7/23/2015 21:36,1116.686
R20-2015-06,computed,7/24/2015 0:00,1116.686
R20-2015-06,computed,7/24/2015 2:24,1116.638
R20-2015-06,computed,7/24/2015 4:48,1116.596
R20-2015-06,computed,7/24/2015 7:12,1116.561
R20-2015-06,computed,7/24/2015 9:36,1116.53
R20-2015-06,computed,7/24/2015 12:00,1116.504
R20-2015-06,computed,7/24/2015 14:24,1116.482
R20-2015-06,computed,7/24/2015 16:48,1116.462
R20-2015-06,computed,7/24/2015 19:12,1116.444
R20-2015-06,computed,7/24/2015 21:36,1116.428
R20-2015-06,computed,7/25/2015 0:00,1116.414
R20-2015-06,computed,7/25/2015 2:24,1116.462
R20-2015-06,computed,7/25/2015 4:48,1116.504
R20-2015-06,computed,7/25/2015 7:12,1116.538
R20-2015-06,computed,7/25/2015 9:36,1116.567
R20-2015-06,computed,7/25/2015 12:00,1116.59
R20-2015-06,computed,7/25/2015 14:24,1116.61
R20-2015-06,computed,7/25/2015 16:48,1116.628
R20-2015-06,computed,7/25/2015 19:12,1116.643
R20-2015-06,computed,7/25/2015 21:36,1116.656
R20-2015-06,computed,7/26/2015 0:00,1116.667
R20-2015-06,computed,7/26/2015 2:24,1116.629
R20-2015-06,computed,7/26/2015 4:48,1116.597
R20-2015-06,computed,7/26/2015 7:12,1116.57
R20-2015-06,computed,7/26/2015 9:36,1116.547
R20-2015-06,computed,7/26/2015 12:00,1116.528
R20-2015-06,computed,7/26/2015 14:24,1116.512
R20-2015-06,computed,7/26/2015 16:48,1116.498
R20-2015-06,computed,7/26/2015 19:12,1116.485
R20-2015-06,computed,7/26/2015 21:36,1116.474
R20-2015-06,computed,7/27/2015 0:00,1116.464
R20-2015-06,computed,7/27/2015 2:24,1116.619
R20-2015-06,computed,7/27/2015 4:48,1116.753
R20-2015-06,computed,7/27/2015 7:12,1116.866
R20-2015-06,computed,7/27/2015 9:36,1116.961
R20-2015-06,computed,7/27/2015 12:00,1117.043
R20-2015-06,computed,7/27/2015 14:24,1117.113
R20-2015-06,computed,7/27/2015 16:48,1117.175
R20-2015-06,computed,7/27/2015 19:12,1117.229
R20-2015-06,computed,7/27/2015 21:36,1117.277
R20-2015-06,computed,7/28/2015 0:00,1117.32
R20-2015-06,computed,7/28/2015 2:24,1117.256
R20-2015-06,computed,7/28/2015 4:48,1117.203
R20-2015-06,computed,7/28/2015 7:12,1117.16
R20-2015-06,computed,7/28/2015 9:36,1117.125
R20-2015-06,computed,7/28/2015 12:00,1117.097
R20-2015-06,computed,7/28/2015 14:24,1117.075
R20-2015-06,computed,7/28/2015 16:48,1117.056
R20-2015-06,computed,7/28/2015 19:12,1117.04
R20-2015-06,computed,7/28/2015 21:36,1117.027
R20-2015-06,computed,7/29/2015 0:00,1117.016
R20-2015-06,computed,7/29/2015 2:24,1117.061
R20-2015-06,computed,7/29/2015 4:48,1117.099
R20-2015-06,computed,7/29/2015 7:12,1117.132
R20-2015-06,computed,7/29/2015 9:36,1117.16
R20-2015-06,computed,7/29/2015 12:00,1117.184
R20-2015-06,computed,7/29/2015 14:24,1117.204
R20-2015-06,computed,7/29/2015 16:48,1117.222
R20-2015-06,computed,7/29/2015 19:12,1117.238
R20-2015-06,computed,7/29/2015 21:36,1117.252
R20-2015-06,computed,7/30/2015 0:00,1117.265
R20-2015-06,computed,7/30/2015 2:24,1117.222
R20-2015-06,computed,7/30/2015 4:48,1117.186
R20-2015-06,computed,7/30/2015 7:12,1117.155
R20-2015-06,computed,7/30/2015 9:36,1117.13
R20-2015-06,computed,7/30/2015 12:00,1117.109
R20-2015-06,computed,7/30/2015 14:24,1117.092
R20-2015-06,computed,7/30/2015 16:48,1117.077
R20-2015-06,computed,7/30/2015 19:12,1117.064
R20-2015-06,computed,7/30/2015 21:36,1117.053
R20-2015-06,computed,7/31/2015 0:00,1117.043
R20-2015-06,computed,7/31/2015 2:24,1117.021
R20-2015-06,computed,7/31/2015 4:48,1117.002
R20-2015-06,computed,7/31/2015 7:12,1116.985
R20-2015-06,computed,7/31/2015 9:36,1116.97
R20-2015-06,computed,7/31/2015 12:00,1116.958
R20-2015-06,computed,7/31/2015 14:24,1116.946
R20-2015-06,computed,7/31/2015 16:48,1116.936
R20-2015-06,computed,7/31/2015 19:12,1116.927
R20-2015-06,computed,7/31/2015 21:36,1116.919
R20-2015-06,computed,8/1/2015 0:00,1116.912
R20-2015-06,observed,7/1/2015 0:00,1117.03
R20-2015-06,observed,7/2/2015 0:00,1117.29
R20-2015-06,observed,7/6/2015 0:00,1117.15
R20-2015-06,observed,7/7/2015 0:00,1117.22
R20-2015-06,observed,7/8/2015 0:00,1117.26
R20-2015-06,observed,7/9/2015 0:00,1117.26
R20-2015-06,observed,7/10/2015 0:00,1117.2
R20-2015-06,observed,7/13/2015 0:00,1116.97
R20-2015-06,observed,7/14/2015 0:00,1116.94
R20-2015-06,observed,7/15/2015 0:00,1116.84
R20-2015-06,observed,7/16/2015 0:00,1116.86
R20-2015-06,observed,7/17/2015 0:00,1116.81
R20-2015-06,observed,7/20/2015 0:00,1116.74
R20-2015-06,observed,7/21/2015 0:00,1116.75
R20-2015-06,observed,7/22/2015 0:00,1116.73
R20-2015-06,observed,7/23/2015 0:00,1116.72
R20-2015-06,observed,7/24/2015 0:00,1116.7
R20-2015-06,observed,7/27/2015 0:00,1116.74
R20-2015-06,observed,7/28/2015 0:00,1116.78
R20-2015-06,observed,7/29/2015 0:00,1116.83
R20-2015-06,observed,7/30/2015 0:00,1116.78
R20-2015-06,observed,7/31/2015 0:00,1116.94
Airport,computed,7/1/2015 0:00,1119.816
Airport,computed,7/1/2015 2:24,1119.816
Airport,computed,7/1/2015 4:48,1119.816
Airport,computed,7/1/2015 7:12,1119.816
Airport,computed,7/1/2015 9:36,1119.816
Airport,computed,7/1/2015 12:00,1119.816
Airport,computed,7/1/2015 14:24,1119.816
Airport,computed,7/1/2015 16:48,1119.816
Airport,computed,7/1/2015 19:12,1119.816
Airport,computed,7/1/2015 21:36,1119.816
Airport,computed,7/2/2015 0:00,1119.816
Airport,computed,7/2/2015 2:24,1119.816
Airport,computed,7/2/2015 4:48,1119.816
Airport,computed,7/2/2015 7:12,1119.816
Airport,computed,7/2/2015 9:36,1119.816
Airport,computed,7/2/2015 12:00,1119.816
Airport,computed,7/2/2015 14:24,1119.816
Airport,computed,7/2/2015 16:48,1119.816
Airport,computed,7/2/2015 19:12,1119.816
Airport,computed,7/2/2015 21:36,1119.816
Airport,computed,7/3/2015 0:00,1119.816
Airport,computed,7/3/2015 2:24,1119.816
Airport,computed,7/3/2015 4:48,1119.816
Airport,computed,7/3/2015 7:11,1119.816
Airport,computed,7/3/2015 9:35,1119.816
Airport,computed,7/3/2015 11:59,1119.816
Airport,computed,7/3/2015 14:23,1119.816
Airport,computed,7/3/2015 16:47,1119.816
Airport,computed,7/3/2015 19:11,1119.816
Airport,computed,7/3/2015 21:35,1119.816
Airport,computed,7/3/2015 23:59,1119.816
Airport,computed,7/4/2015 2:23,1119.816
Airport,computed,7/4/2015 4:47,1119.816
Airport,computed,7/4/2015 7:11,1119.816
Airport,computed,7/4/2015 9:35,1119.816
Airport,computed,7/4/2015 11:59,1119.816
Airport,computed,7/4/2015 14:23,1119.816
Airport,computed,7/4/2015 16:47,1119.816
Airport,computed,7/4/2015 19:11,1119.816
Airport,computed,7/4/2015 21:35,1119.816
Airport,computed,7/4/2015 23:59,1119.816
Airport,computed,7/5/2015 2:23,1119.816
Airport,computed,7/5/2015 4:47,1119.816
Airport,computed,7/5/2015 7:11,1119.816
Airport,computed,7/5/2015 9:35,1119.816
Airport,computed,7/5/2015 11:59,1119.816
Airport,computed,7/5/2015 14:23,1119.816
Airport,computed,7/5/2015 16:47,1119.816
Airport,computed,7/5/2015 19:11,1119.816
Airport,computed,7/5/2015 21:35,1119.816
Airport,computed,7/5/2015 23:59,1119.816
Airport,computed,7/6/2015 2:23,1119.816
Airport,computed,7/6/2015 4:47,1119.816
Airport,computed,7/6/2015 7:11,1119.816
Airport,computed,7/6/2015 9:35,1119.816
Airport,computed,7/6/2015 11:59,1119.816
Airport,computed,7/6/2015 14:23,1119.816
Airport,computed,7/6/2015 16:47,1119.816
Airport,computed,7/6/2015 19:11,1119.816
Airport,computed,7/6/2015 21:35,1119.816
Airport,computed,7/6/2015 23:59,1119.816
Airport,computed,7/7/2015 2:23,1119.816
Airport,computed,7/7/2015 4:47,1119.816
Airport,computed,7/7/2015 7:11,1119.816
Airport,computed,7/7/2015 9:35,1119.816
Airport,computed,7/7/2015 11:59,1119.816
Airport,computed,7/7/2015 14:23,1119.816
Airport,computed,7/7/2015 16:47,1119.816
Airport,computed,7/7/2015 19:11,1119.816
Airport,computed,7/7/2015 21:35,1119.816
Airport,computed,7/7/2015 23:59,1119.816
Airport,computed,7/8/2015 2:23,1119.816
Airport,computed,7/8/2015 4:47,1119.816
Airport,computed,7/8/2015 7:11,1119.816
Airport,computed,7/8/2015 9:35,1119.816
Airport,computed,7/8/2015 11:59,1119.816
Airport,computed,7/8/2015 14:23,1119.816
Airport,computed,7/8/2015 16:47,1119.816
Airport,computed,7/8/2015 19:11,1119.816
Airport,computed,7/8/2015 21:35,1119.816
Airport,computed,7/8/2015 23:59,1119.816
Airport,computed,7/9/2015 2:23,1119.816
Airport,computed,7/9/2015 4:47,1119.816
Airport,computed,7/9/2015 7:11,1119.816
Airport,computed,7/9/2015 9:35,1119.816
Airport,computed,7/9/2015 11:59,1119.816
Airport,computed,7/9/2015 14:23,1119.816
Airport,computed,7/9/2015 16:47,1119.816
Airport,computed,7/9/2015 19:11,1119.816
Airport,computed,7/9/2015 21:35,1119.816
Airport,computed,7/9/2015 23:59,1119.816
Airport,computed,7/10/2015 2:23,1119.816
Airport,computed,7/10/2015 4:47,1119.816
Airport,computed,7/10/2015 7:11,1119.816
Airport,computed,7/10/2015 9:35,1119.816
Airport,computed,7/10/2015 12:00,1119.816
Airport,computed,7/10/2015 14:24,1119.816
Airport,computed,7/10/2015 16:48,1119.816
Airport,computed,7/10/2015 19:12,1119.816
Airport,computed,7/10/2015 21:36,1119.816
Airport,computed,7/11/2015 0:00,1119.816
Airport,computed,7/11/2015 2:24,1119.816
Airport,computed,7/11/2015 4:48,1119.816
Airport,computed,7/11/2015 7:12,1119.816
Airport,computed,7/11/2015 9:36,1119.816
Airport,computed,7/11/2015 12:00,1119.816
Airport,computed,7/11/2015 14:24,1119.816
Airport,computed,7/11/2015 16:48,1119.816
Airport,computed,7/11/2015 19:12,1119.816
Airport,computed,7/11/2015 21:36,1119.816
Airport,computed,7/12/2015 0:00,1119.816
Airport,computed,7/12/2015 2:24,1119.816
Airport,computed,7/12/2015 4:48,1119.816
Airport,computed,7/12/2015 7:12,1119.816
Airport,computed,7/12/2015 9:36,1119.816
Airport,computed,7/12/2015 12:00,1119.816
Airport,computed,7/12/2015 14:24,1119.816
Airport,computed,7/12/2015 16:48,1119.816
Airport,computed,7/12/2015 19:12,1119.816
Airport,computed,7/12/2015 21:36,1119.816
Airport,computed,7/13/2015 0:00,1119.816
Airport,computed,7/13/2015 2:24,1119.816
Airport,computed,7/13/2015 4:48,1119.816
Airport,computed,7/13/2015 7:12,1119.816
Airport,computed,7/13/2015 9:36,1119.816
Airport,computed,7/13/2015 12:00,1119.816
Airport,computed,7/13/2015 14:24,1119.816
Airport,computed,7/13/2015 16:48,1119.816
Airport,computed,7/13/2015 19:12,1119.817
Airport,computed,7/13/2015 21:36,1119.817
Airport,computed,7/14/2015 0:00,1119.817
Airport,computed,7/14/2015 2:24,1119.817
Airport,computed,7/14/2015 4:48,1119.817
Airport,computed,7/14/2015 7:12,1119.817
Airport,computed,7/14/2015 9:36,1119.817
Airport,computed,7/14/2015 12:00,1119.817
Airport,computed,7/14/2015 14:24,1119.817
Airport,computed,7/14/2015 16:48,1119.817
Airport,computed,7/14/2015 19:12,1119.817
Airport,computed,7/14/2015 21:36,1119.817
Airport,computed,7/15/2015 0:00,1119.817
Airport,computed,7/15/2015 2:24,1119.817
Airport,computed,7/15/2015 4:48,1119.817
Airport,computed,7/15/2015 7:12,1119.817
Airport,computed,7/15/2015 9:36,1119.817
Airport,computed,7/15/2015 12:00,1119.817
Airport,computed,7/15/2015 14:24,1119.817
Airport,computed,7/15/2015 16:48,1119.817
Airport,computed,7/15/2015 19:12,1119.817
Airport,computed,7/15/2015 21:36,1119.817
Airport,computed,7/16/2015 0:00,1119.817
Airport,computed,7/16/2015 2:24,1119.817
Airport,computed,7/16/2015 4:48,1119.818
Airport,computed,7/16/2015 7:12,1119.818
Airport,computed,7/16/2015 9:36,1119.818
Airport,computed,7/16/2015 12:00,1119.818
Airport,computed,7/16/2015 14:24,1119.818
Airport,computed,7/16/2015 16:48,1119.818
Airport,computed,7/16/2015 19:12,1119.818
Airport,computed,7/16/2015 21:36,1119.818
Airport,computed,7/17/2015 0:00,1119.818
Airport,computed,7/17/2015 2:24,1119.818
Airport,computed,7/17/2015 4:48,1119.818
Airport,computed,7/17/2015 7:12,1119.818
Airport,computed,7/17/2015 9:36,1119.818
Airport,computed,7/17/2015 12:00,1119.818
Airport,computed,7/17/2015 14:24,1119.818
Airport,computed,7/17/2015 16:48,1119.818
Airport,computed,7/17/2015 19:12,1119.818
Airport,computed,7/17/2015 21:36,1119.818
Airport,computed,7/18/2015 0:00,1119.818
Airport,computed,7/18/2015 2:24,1119.818
Airport,computed,7/18/2015 4:48,1119.818
Airport,computed,7/18/2015 7:12,1119.818
Airport,computed,7/18/2015 9:36,1119.818
Airport,computed,7/18/2015 12:00,1119.818
Airport,computed,7/18/2015 14:24,1119.818
Airport,computed,7/18/2015 16:48,1119.818
Airport,computed,7/18/2015 19:12,1119.818
Airport,computed,7/18/2015 21:36,1119.818
Airport,computed,7/19/2015 0:00,1119.819
Airport,computed,7/19/2015 2:24,1119.819
Airport,computed,7/19/2015 4:48,1119.819
